ts,GC=F,GLD,IEF,TLT,TIP,SHY,BIL,UUP,EURUSD=X,JPY=X,CNY=X,CL=F,HG=F,DBC,ES=F,NQ=F,RTY=F,BTC-USD,HYG,JNK,LQD,^VIX,^VVIX,^MOVE,FXI,KWEB,EWJ,SPY,QQQ,IWM
2026-05-26T23:45:00,4519.60009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164008855819702,159.2519989013672,6.7855000495910645,93.30999755859376,6.432499885559082,30.030000686645508,7543.5,30099.5,2931.10009765625,75821.2578125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T00:00:00,4521.89990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.21499633789062,6.7855000495910645,93.11000061035156,6.445499897003174,30.030000686645508,7543.75,30105.75,2932.300048828125,75875.890625,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T00:15:00,4517.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.2010040283203,6.7855000495910645,93.13999938964844,6.453000068664551,30.030000686645508,7542.25,30097.25,2930.39990234375,75820.5234375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T00:30:00,4518.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.2259979248047,6.7855000495910645,93.08000183105467,6.445499897003174,30.030000686645508,7543.75,30114.0,2929.800048828125,75855.359375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T00:45:00,4514.60009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.2760009765625,6.7855000495910645,92.95999908447266,6.452499866485596,30.030000686645508,7545.75,30129.0,2930.800048828125,75967.296875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T01:00:00,4519.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.22799682617188,6.7855000495910645,92.80999755859376,6.456999778747559,30.030000686645508,7547.75,30146.75,2932.199951171875,75971.1484375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T01:15:00,4515.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164008855819702,159.24400329589844,6.7855000495910645,92.88999938964844,6.459499835968018,30.030000686645508,7547.0,30150.0,2932.699951171875,75767.0390625,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T01:30:00,4509.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1637378931045532,159.26600646972656,6.781499862670898,92.87999725341795,6.439000129699707,30.030000686645508,7545.25,30139.5,2932.60009765625,75751.53125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T01:45:00,4507.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1637378931045532,159.29200744628906,6.7820000648498535,92.8499984741211,6.41949987411499,30.030000686645508,7542.25,30122.25,2930.300048828125,75763.2109375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T02:00:00,4502.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.163873314857483,159.2530059814453,6.781199932098389,92.76000213623048,6.423500061035156,30.030000686645508,7544.0,30139.75,2930.10009765625,75704.2578125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T02:15:00,4505.10009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.163873314857483,159.28399658203125,6.782299995422363,92.62999725341795,6.432499885559082,30.030000686645508,7545.5,30146.0,2932.60009765625,75649.9609375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T02:30:00,4500.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1637378931045532,159.26199340820312,6.782599925994873,92.69000244140624,6.443999767303467,30.030000686645508,7545.0,30149.25,2933.10009765625,75620.6796875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T02:45:00,4505.2001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.2220001220703,6.781300067901611,92.4000015258789,6.462500095367432,30.030000686645508,7544.25,30138.25,2934.10009765625,75751.671875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T03:00:00,4508.89990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.19700622558594,6.78000020980835,92.06999969482422,6.471499919891357,30.030000686645508,7543.75,30132.0,2933.300048828125,75769.59375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T03:15:00,4504.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.197998046875,6.780200004577637,92.02999877929688,6.448999881744385,30.030000686645508,7543.0,30127.0,2933.199951171875,75728.6328125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T03:30:00,4503.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.21200561523438,6.780300140380859,92.20999908447266,6.433499813079834,30.030000686645508,7541.75,30122.0,2933.10009765625,75652.953125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T03:45:00,4496.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1645511388778689,159.1999969482422,6.780300140380859,92.12999725341795,6.436500072479248,30.030000686645508,7539.25,30103.25,2932.199951171875,75544.0078125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T04:00:00,4501.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.16441547870636,159.21299743652344,6.780300140380859,92.05999755859376,6.440999984741211,30.030000686645508,7540.5,30109.5,2933.10009765625,75502.4609375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T04:15:00,4499.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.21800231933594,6.780200004577637,91.97000122070312,6.436500072479248,30.030000686645508,7536.25,30079.0,2930.0,75379.6875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T04:30:00,4507.7001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.16441547870636,159.22300720214844,6.78000020980835,91.98999786376952,6.439000129699707,30.030000686645508,7540.75,30105.25,2933.10009765625,75217.59375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T04:45:00,4509.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1645511388778689,159.23899841308594,6.779799938201904,91.94000244140624,6.445499897003174,30.030000686645508,7541.5,30105.5,2932.5,75445.7421875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T05:00:00,4508.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164958119392395,159.25,6.779699802398682,91.88999938964844,6.447000026702881,30.030000686645508,7542.0,30104.0,2934.300048828125,75503.9609375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T05:15:00,4505.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.26800537109375,6.77869987487793,91.94000244140624,6.441500186920166,30.030000686645508,7542.25,30100.75,2935.0,75539.34375,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T05:30:00,4492.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.16441547870636,159.2949981689453,6.778900146484375,91.9499969482422,6.420499801635742,30.030000686645508,7542.5,30101.5,2934.39990234375,75512.921875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T05:45:00,4496.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.3489990234375,6.779900074005127,91.8499984741211,6.4085001945495605,30.030000686645508,7543.75,30103.5,2935.199951171875,75574.0625,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T06:00:00,4492.89990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.35899353027344,6.780700206756592,91.83000183105467,6.40399980545044,30.030000686645508,7543.25,30099.25,2934.800048828125,75614.0078125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T06:15:00,4486.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.34300231933594,6.781000137329102,91.9000015258789,6.401000022888184,30.030000686645508,7541.5,30081.5,2933.699951171875,75617.4296875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T06:30:00,4486.60009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.31500244140625,6.78000020980835,91.83000183105467,6.4045000076293945,30.030000686645508,7539.5,30072.75,2932.10009765625,75701.75,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T06:45:00,4484.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164958119392395,159.35000610351562,6.781199932098389,91.54000091552734,6.401500225067139,30.030000686645508,7540.0,30075.75,2932.199951171875,75713.9765625,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T07:00:00,4479.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.34800720214844,6.781499862670898,91.33000183105467,6.384500026702881,30.030000686645508,7545.25,30115.0,2933.800048828125,75665.96875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T07:15:00,4485.5,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.3419952392578,6.783199787139893,91.16999816894533,6.394499778747559,30.030000686645508,7546.25,30124.75,2933.10009765625,75741.28125,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T07:30:00,4514.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164958119392395,159.32200622558594,6.782299995422363,91.0500030517578,6.38100004196167,30.030000686645508,7547.25,30130.0,2934.800048828125,75760.9296875,80.18000030517578,96.56999969482422,108.79000091552734,17.010000228881836,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T07:45:00,4513.2001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.16441547870636,159.3509979248047,6.781499862670898,91.12000274658205,6.392000198364258,30.030000686645508,7548.0,30140.25,2935.0,75838.4375,80.18000030517578,96.56999969482422,108.79000091552734,17.0,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T08:00:00,4517.60009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.36500549316406,6.780799865722656,90.95999908447266,6.389999866485596,30.030000686645508,7551.5,30166.25,2939.300048828125,75803.9921875,80.18000030517578,96.56999969482422,108.79000091552734,17.0,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T08:15:00,4520.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1653653383255005,159.42999267578125,6.780600070953369,90.58000183105467,6.388000011444092,30.030000686645508,7557.0,30208.5,2943.89990234375,75928.859375,80.18000030517578,96.56999969482422,108.79000091552734,16.969999313354492,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T08:30:00,4527.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.3820037841797,6.779900074005127,90.16999816894533,6.38700008392334,30.030000686645508,7558.75,30211.75,2944.699951171875,75854.40625,80.18000030517578,96.56999969482422,108.79000091552734,16.969999313354492,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T08:45:00,4528.7001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.3939971923828,6.780399799346924,90.16999816894533,6.393499851226807,30.030000686645508,7557.75,30195.5,2944.699951171875,75758.75,80.18000030517578,96.56999969482422,108.79000091552734,16.959999084472656,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T09:00:00,4522.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.33900451660156,6.779900074005127,90.05999755859375,6.396500110626221,30.030000686645508,7557.75,30187.25,2947.699951171875,75635.0078125,80.18000030517578,96.56999969482422,108.79000091552734,16.989999771118164,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T09:15:00,4521.2001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164958119392395,159.32899475097656,6.779799938201904,90.0,6.398499965667725,30.030000686645508,7557.25,30188.5,2948.199951171875,75694.46875,80.18000030517578,96.56999969482422,108.79000091552734,17.0,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T09:30:00,4520.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.34500122070312,6.7804999351501465,90.3499984741211,6.400000095367432,30.030000686645508,7558.25,30196.0,2945.300048828125,75806.03125,80.18000030517578,96.56999969482422,108.79000091552734,16.940000534057617,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T09:45:00,4521.7998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.35899353027344,6.780700206756592,89.87000274658203,6.39900016784668,30.030000686645508,7560.0,30213.25,2945.800048828125,75785.9765625,80.18000030517578,96.56999969482422,108.79000091552734,16.920000076293945,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T10:00:00,4516.89990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.34500122070312,6.780600070953369,90.01000213623047,6.409999847412109,30.030000686645508,7564.75,30246.5,2946.800048828125,75830.578125,80.18000030517578,96.56999969482422,108.79000091552734,16.920000076293945,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T10:15:00,4508.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164008855819702,159.375,6.780300140380859,90.33000183105467,6.391499996185303,30.030000686645508,7561.5,30231.75,2945.699951171875,75873.578125,80.18000030517578,96.56999969482422,108.79000091552734,16.920000076293945,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T10:30:00,4496.2001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.3780059814453,6.780300140380859,90.18000030517578,6.385499954223633,30.030000686645508,7560.5,30224.0,2945.39990234375,75778.0078125,80.18000030517578,96.56999969482422,108.79000091552734,16.899999618530273,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T10:45:00,4476.2001953125,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.38299560546875,6.780300140380859,90.20999908447266,6.348999977111816,30.030000686645508,7561.75,30235.5,2945.60009765625,75785.2265625,80.18000030517578,96.56999969482422,108.79000091552734,16.8799991607666,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T11:00:00,4481.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.38400268554688,6.7804999351501465,90.37000274658205,6.361000061035156,30.030000686645508,7563.0,30268.5,2946.0,75823.03125,80.18000030517578,96.56999969482422,108.79000091552734,16.8799991607666,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T11:15:00,4470.89990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1641442775726318,159.4149932861328,6.781099796295166,90.69000244140624,6.362500190734863,30.030000686645508,7560.0,30270.25,2945.300048828125,75795.90625,80.18000030517578,96.56999969482422,108.79000091552734,16.8700008392334,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T11:30:00,4473.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.41799926757812,6.781300067901611,90.54000091552734,6.3480000495910645,30.030000686645508,7556.75,30278.0,2941.300048828125,75701.4765625,80.18000030517578,96.56999969482422,108.79000091552734,16.8700008392334,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T11:45:00,4458.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.4290008544922,6.780700206756592,90.54000091552734,6.34149980545044,30.030000686645508,7551.0,30264.75,2937.800048828125,75632.9765625,80.18000030517578,96.56999969482422,108.79000091552734,16.93000030517578,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T12:00:00,4460.10009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164008855819702,159.43800354003906,6.781599998474121,90.33000183105467,6.366000175476074,30.030000686645508,7548.75,30267.75,2935.10009765625,75498.9609375,80.18000030517578,96.56999969482422,108.79000091552734,16.920000076293945,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T12:15:00,4485.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1659088134765625,159.3249969482422,6.781799793243408,88.5199966430664,6.38700008392334,30.030000686645508,7566.75,30353.75,2947.10009765625,75813.90625,80.18000030517578,96.56999969482422,108.79000091552734,16.799999237060547,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T12:30:00,4477.2998046875,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1661807298660278,159.36000061035156,6.781799793243408,88.70999908447266,6.380000114440918,30.030000686645508,7558.25,30314.75,2940.5,75795.9375,80.18000030517578,96.56999969482422,108.79000091552734,16.780000686645508,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T12:45:00,4469.39990234375,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164686679840088,159.4149932861328,6.7804999351501465,88.83999633789062,6.378499984741211,30.030000686645508,7552.75,30261.25,2938.89990234375,75549.0,80.18000030517578,96.56999969482422,108.79000091552734,16.809999465942383,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T13:00:00,4447.10009765625,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.164822340011597,159.4029998779297,6.7804999351501465,89.33999633789062,6.370999813079834,30.030000686645508,7547.5,30215.5,2933.60009765625,75307.9921875,80.18000030517578,96.56999969482422,108.79000091552734,16.8799991607666,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T13:15:00,4434.0,413.9549865722656,94.2699966430664,85.08000183105469,110.81999969482422,82.20500183105469,91.61000061035156,27.7549991607666,1.1642799377441406,159.41000366210938,6.778299808502197,89.70999908447266,6.366499900817871,30.030000686645508,7542.0,30188.25,2931.800048828125,75043.859375,80.18000030517578,96.56999969482422,108.79000091552734,16.920000076293945,89.66999816894531,78.4303970336914,35.744998931884766,27.280000686645508,92.9000015258789,750.469970703125,730.2150268554688,290.510009765625
2026-05-27T13:30:00,4450.0,405.68011474609375,94.41000366210938,85.3499984741211,110.91000366210938,82.2300033569336,91.62000274658205,27.729900360107425,1.164958119392395,159.406005859375,6.778299808502197,89.68000030517578,6.36299991607666,29.450000762939453,7528.25,29981.75,2918.199951171875,74781.46875,80.15499877929688,96.5500030517578,108.95999908447266,17.06999969482422,89.77999877929688,78.4303970336914,35.21500015258789,26.94499969482422,92.12000274658205,749.469970703125,727.9000244140625,289.7950134277344
2026-05-27T13:45:00,4458.2001953125,406.3599853515625,94.44989776611328,85.4000015258789,110.94000244140624,82.23500061035156,91.61417388916016,27.73500061035156,1.16441547870636,159.38400268554688,6.778500080108643,89.80000305175781,6.370999813079834,29.489999771118164,7538.0,30059.75,2928.89990234375,74915.7421875,80.17500305175781,96.59500122070312,108.9800033569336,16.950000762939453,89.4800033569336,78.4303970336914,35.279998779296875,26.950000762939453,92.34500122070312,750.489990234375,729.9000244140625,290.8299865722656
